HR,BP,BT,RR,BS,SPO2,EDA,BVP
55.98,107.8090806,35.84,16,136,98.89371445,0.114305,18.94
55.98,142.4787386,35.84,13,135,99.07024665,0.115587,18.99
56,138.7163525,35.84,14,72,97.9979684,0.114305,18.94
55.98,137.848671,35.84,14,114,99.28576185,0.116868,18.73
55.93,135.2051361,35.84,19,96,96.81412357,0.115587,18.28
55.9,96.37530796,35.83,15,74,95.82381974,0.116868,17.59
55.85,133.8909357,35.83,17,76,95.07610875,0.116868,16.73
55.8,129.8340214,35.83,13,128,96.01582201,0.114305,15.82
55.77,96.95214578,35.83,17,116,95.10782021,0.116868,14.93
55.77,116.7763447,35.84,15,92,98.90484419,0.115587,14.06
55.87,124.1519017,35.84,17,133,96.03320695,0.115587,13.11
55.97,144.9647565,35.84,18,103,97.04171475,0.115587,12
56.02,130.8708579,35.84,12,92,96.72024486,0.116868,10.7
56.05,107.0315141,35.84,14,88,98.14321863,0.113024,9.28
56.08,145.4308269,35.84,18,93,97.43635918,0.114305,7.89
56.18,120.6566964,35.84,17,126,96.05821432,0.116868,6.6
56.27,116.1623829,35.84,13,119,98.17939689,0.115587,5.35
56.35,115.0932271,35.83,16,74,98.43511848,0.114305,4
56.43,95.64667143,35.83,18,134,96.34732767,0.116868,2.36
56.52,118.3534574,35.83,13,72,98.8822814,0.114305,0.39
56.7,127.4622789,35.83,17,122,99.025198,0.115587,1.81
56.88,114.2192501,35.84,16,88,95.28603004,0.116868,4.05
57.13,126.3067872,35.84,12,99,97.07800534,0.116868,6.15
57.35,107.0341339,35.84,16,77,98.38264466,0.115587,8.05
57.3,117.8860813,35.84,13,110,99.30652803,0.114305,9.8
57.4,124.7481049,35.83,19,104,97.12595551,0.115587,11.54
57.98,122.8449132,35.83,14,106,95.96033648,0.115587,13.37
58.52,95.91802365,35.83,12,131,98.74374906,0.116868,15.35
59.03,113.4149107,35.83,13,128,95.55490087,0.114305,17.47
59.55,145.161944,35.83,17,94,96.96337845,0.114305,19.72
60.07,112.6133089,35.83,17,115,95.27581729,0.116868,22.05
60.57,120.2371132,35.83,14,97,95.84500149,0.115587,24.43
61.03,118.6986637,35.83,13,79,99.62474073,0.115587,26.7
61.48,143.5235964,35.81,14,138,95.14711642,0.115587,28.61
61.95,139.3555218,35.81,13,111,97.42428572,0.114305,29.81
62.42,132.112965,35.81,17,126,95.20942029,0.114305,29.92
62.53,105.4013653,35.81,18,109,98.89332041,0.116868,28.59
62.67,125.3877457,35.83,13,97,96.60849436,0.114305,25.63
62.85,128.5191261,35.83,17,127,98.89010289,0.116868,20.97
63.05,109.5209275,35.83,15,74,99.73641612,0.115587,14.78
63.3,106.9422434,35.83,12,81,97.24006486,0.115587,7.41
63.6,145.5752122,35.81,14,131,95.4757573,0.114305,0.62
63.82,115.4879503,35.81,14,103,96.70966035,0.114305,8.65
64.08,144.2246523,35.81,14,137,95.09625825,0.115587,15.97
64.32,134.9564063,35.81,18,89,97.26080043,0.115587,21.98
64.57,126.1181517,35.81,18,102,95.28975938,0.114305,26.32
64.83,126.7879715,35.81,16,75,99.66180948,0.114305,28.93
65.15,98.9937066,35.81,14,129,97.58809654,0.114305,30.14
65.45,123.1016217,35.81,19,100,96.3690846,0.116868,30.45
65.63,141.2553062,35.81,18,92,96.46927851,0.115587,30.41
65.77,130.2200925,35.81,19,105,99.66195531,0.114305,30.31
65.57,122.3150503,35.81,15,121,97.72200079,0.116868,30.14
65.38,145.6790579,35.81,12,95,98.81043648,0.114305,29.59
65.12,117.2243892,35.81,17,88,95.50772005,0.114305,28.3
64.9,110.7066649,35.81,15,125,97.72098208,0.115587,26
64.72,122.3074787,35.81,17,80,97.83727195,0.115587,22.69
64.53,131.4970105,35.81,18,108,97.40827135,0.114305,18.54
64.37,94.23308856,35.79,12,79,95.63911622,0.116868,13.87
64.22,124.2730297,35.79,16,105,99.75077649,0.116868,9.04
64.2,132.1551752,35.79,15,73,98.28434303,0.115587,4.44
64.15,115.9553756,35.79,15,132,98.47579843,0.116868,0.45
64.07,136.6044715,35.79,15,131,95.57814478,0.114305,2.67
63.98,129.6177999,35.79,19,118,95.09893732,0.115587,4.92
63.92,152.1207468,35.79,12,124,99.99294888,0.116868,6.72
63.83,108.7409565,35.79,17,104,97.50191221,0.114305,8.84
63.72,132.4606478,35.81,12,98,99.30814612,0.115587,12.16
63.72,104.7401414,35.81,15,81,97.44938203,0.116868,17.31
63.72,95.76950323,35.81,14,90,95.941427,0.114305,24.25
63.78,90,35.81,14,114,96.01088406,0.115587,32.28
63.82,128.0748603,35.77,13,103,95.45146606,0.115587,40.27
63.75,122.7637187,35.77,13,86,99.71406883,0.113024,47.08
63.7,112.8142341,35.77,16,128,98.03698768,0.116868,52.05
63.77,93.39743499,35.77,16,78,97.56463234,0.115587,55.12
63.8,109.6442006,35.77,13,129,97.6078697,0.115587,56.76
63.87,120.0613951,35.77,14,73,95.4944988,0.115587,57.76
63.9,131.8975405,35.77,18,97,99.91640281,0.115587,58.87
63.97,119.7519637,35.77,16,77,99.72287923,0.115587,60.68
64.05,123.7809051,35.79,18,91,99.03072363,0.115587,63.38
64.17,114.3580143,35.79,17,108,99.80177164,0.116868,66.7
64.43,146.238363,35.79,12,88,97.98924711,0.115587,69.89
64.53,104.7262553,35.79,13,84,95.02749527,0.115587,71.91
64.65,109.5114267,35.77,17,125,95.00709734,0.114305,71.69
64.7,112.6146289,35.77,17,88,97.76160012,0.115587,68.54
64.87,128.140566,35.77,12,94,96.94953939,0.115587,62.44
65.27,104.4171032,35.77,18,105,98.90776383,0.118149,54.01
65.58,122.0357789,35.79,17,95,95.44201735,0.115587,44.3
65.45,122.4736522,35.79,13,83,96.70099755,0.116868,34.38
65.33,109.5846304,35.79,13,84,98.42879074,0.116868,25.08
65.28,124.9496919,35.79,14,96,96.76668699,0.115587,16.78
65.22,104.8827915,35.77,14,88,97.92618843,0.116868,9.58
65.12,103.2438879,35.77,16,131,98.51241909,0.116868,3.45
64.98,121.4940863,35.77,17,115,98.77483596,0.116868,1.59
64.92,95.10366622,35.77,15,89,98.20284903,0.115587,5.53
64.85,90,35.77,13,132,95.76461617,0.118149,8.36
64.72,127.9924995,35.77,16,117,98.99440554,0.115587,10.25
64.62,135.7345491,35.77,18,104,99.3400242,0.116868,11.46
64.88,112.9979532,35.77,15,108,95.51844625,0.115587,12.27
65.18,109.9789402,35.75,13,92,96.19451218,0.115587,12.87
65.43,135.0830284,35.75,12,123,95.60296868,0.115587,13.28
65.7,102.8169267,35.75,13,137,99.51275517,0.114305,13.47
65.9,99.54941063,35.75,18,129,98.81078534,0.115587,13.42
66.13,130.6145464,35.77,12,135,95.89819659,0.115587,13.23
66.38,120.1355728,35.77,15,123,96.43647943,0.116868,13.1
66.58,135.9731511,35.77,13,117,98.1260815,0.115587,13.21
66.78,90,35.77,18,76,95.93818497,0.116868,13.7
66.88,98.98989013,35.79,12,103,96.58944497,0.115587,14.54
67.02,120.2149809,35.79,12,97,95.69260768,0.116868,15.64
67.17,126.2651055,35.79,12,79,95.91749877,0.116868,16.95
67.22,132.7049563,35.79,12,85,98.68780895,0.116868,18.45
67.27,122.6222665,35.75,16,105,97.180027,0.115587,20.05
67.37,122.4698273,35.75,12,102,97.01374399,0.115587,21.53
67.78,114.1589769,35.75,15,101,98.92542392,0.115587,22.46
67.9,143.8635736,35.75,13,83,98.07676293,0.115587,22.34
68.08,103.4546482,35.75,17,120,98.88434838,0.115587,20.92
68.27,125.3853023,35.75,18,96,96.15754945,0.115587,18.31
68.45,105.1828675,35.75,14,74,98.16843439,0.115587,15.05
68.53,128.0216782,35.75,13,104,96.08710718,0.115587,11.8
68.63,104.4447365,35.73,14,135,96.61665037,0.118149,8.97
68.73,131.1572355,35.73,19,115,95.10682091,0.115587,6.53
68.82,121.6815742,35.73,18,71,96.44217427,0.115587,3.98
68.9,146.1695876,35.73,13,105,95.7106135,0.115587,0.77
68.98,115.7847053,35.75,13,125,96.41728923,0.116868,3.42
69.05,126.3744917,35.75,19,85,97.07367866,0.115587,8.38
69.13,108.3051558,35.75,12,122,99.965435,0.115587,13.5
69.22,115.6816049,35.75,13,121,99.56357481,0.115587,17.96
69.35,121.5862422,35.75,12,89,97.3145488,0.114305,21.06
69.37,97.09170116,35.75,16,91,97.85146417,0.114305,22.35
69.37,98.73564099,35.75,18,99,97.89929596,0.115587,21.58
69.3,128.9978895,35.75,15,71,95.12085483,0.116868,18.69
69.27,117.8086977,35.77,17,129,96.93750059,0.115587,13.74
69.2,111.106102,35.77,12,97,99.49896881,0.116868,6.97
69.33,108.9452073,35.77,18,125,98.1353465,0.115587,1.14
69.47,109.5226681,35.77,14,109,99.85727331,0.116868,9.85
69.65,121.6882607,35.75,15,135,99.26612035,0.115587,18.29
69.85,126.675538,35.75,18,100,97.67164178,0.115587,25.73
70.05,90,35.75,15,72,98.6595616,0.115587,31.78
70.2,141.1925109,35.75,15,139,95.41423017,0.115587,36.55
70.37,140.1255114,35.77,17,91,97.98016025,0.116868,40.45
70.5,90,35.77,13,89,97.08612322,0.116868,43.91
70.52,136.2889004,35.77,19,77,96.56687446,0.114305,47.09
70.62,135.8282828,35.77,18,122,97.64661019,0.116868,49.76
70.72,120.0066824,35.73,13,139,98.4810676,0.115587,51.47
70.87,100.5424707,35.73,15,79,96.47912602,0.115587,51.9
70.88,135.2284214,35.73,17,135,98.84060981,0.115587,51.19
70.88,116.381534,35.73,17,75,98.07842585,0.114305,49.98
70.92,128.2331827,35.75,16,80,98.23407652,0.114305,49.2
70.88,153.2880191,35.75,14,76,98.50158396,0.115587,49.56
70.9,123.7775513,35.75,17,114,96.40179808,0.115587,51.12
70.9,106.2467296,35.75,13,111,97.90411555,0.116868,53.28
70.85,114.9640351,35.75,18,70,99.19011612,0.115587,55.04
70.98,108.1583196,35.75,16,74,97.06749275,0.116868,55.54
71.22,126.5023458,35.75,17,106,97.75039693,0.114305,54.52
71.5,107.9089866,35.75,14,84,98.1267084,0.115587,52.51
71.8,112.9072287,35.73,15,139,97.22570589,0.115587,50.58
72.1,100.7335444,35.73,19,102,95.50076487,0.115587,49.84
72.38,118.0186949,35.73,14,89,99.51564577,0.114305,50.96
72.57,122.6513219,35.73,16,109,95.0503739,0.114305,53.73
72.57,90,35.73,12,91,98.87136225,0.111743,57.02
72.63,123.8936034,35.73,14,139,98.36511951,0.113024,59.02
72.7,119.3144965,35.73,14,123,98.36225901,0.115587,57.84
72.83,108.5251208,35.73,17,70,96.98102258,0.114305,52.17
72.83,150.4294339,35.73,19,111,96.86683221,0.114305,41.77
72.87,134.3771479,35.73,16,71,97.51034788,0.114305,27.68
72.88,103.5539627,35.73,13,100,96.91611502,0.114305,11.73
72.95,132.5735532,35.73,14,121,95.67930005,0.114305,4.18
73.08,138.6674711,35.73,19,79,98.46282115,0.116868,18.97
73.17,121.9803138,35.73,16,103,95.90151266,0.114305,32.79
73.12,125.4216306,35.73,18,93,97.0679777,0.113024,46.8
73.13,125.0752,35.73,12,86,99.33746541,0.116868,62.49
73.2,90,35.71,16,121,97.95028112,0.113024,80.99
73.27,117.196956,35.71,14,128,95.31091797,0.116868,102.74
73.35,116.4163074,35.71,16,122,96.0416207,0.115587,127.42
73.73,141.4523345,35.71,13,84,95.35909961,0.115587,153.72
74.08,125.005918,35.73,16,91,95.76784523,0.115587,179.06
74.4,115.5358356,35.73,18,115,96.27984489,0.115587,199.41
74.68,118.6481289,35.73,17,114,95.41320337,0.114305,209.75
75.08,135.3507837,35.73,19,86,99.1778204,0.114305,205.68
75.43,117.2312301,35.73,19,76,97.56030455,0.115587,185.54
75.75,109.527067,35.73,12,98,99.86425198,0.114305,151.87
76.1,115.8644671,35.73,19,100,95.2232144,0.115587,111.29
76.4,134.1104422,35.73,17,94,99.34248941,0.116868,72.14
76.48,127.4424736,35.73,15,84,98.31025701,0.116868,41.18
76.55,120.6640196,35.73,17,104,97.85484984,0.114305,20.95
76.58,122.8730895,35.73,17,100,98.52823683,0.116868,9.59
76.67,111.6038629,35.73,14,91,99.06089887,0.115587,2.83
76.7,117.090759,35.73,13,121,97.55781121,0.114305,2.76
76.73,110.0504352,35.73,13,108,96.74681498,0.115587,7.64
76.78,115.5783107,35.73,14,93,96.06891062,0.114305,9.63
76.83,140.192674,35.73,13,76,96.72306581,0.114305,6.11
76.88,103.8319228,35.71,12,105,99.41852063,0.115587,3.3
76.98,109.669235,35.71,16,98,97.6219414,0.114305,15.79
76.98,101.1855171,35.71,18,124,97.47738848,0.115587,26.76
76.92,97.93636864,35.71,19,96,98.49741899,0.116868,32.91
76.87,117.1984213,35.68,15,124,95.10626841,0.114305,34.57
76.77,110.7358623,35.68,19,81,95.6874112,0.115587,35.84
76.67,146.425334,35.68,13,77,96.94021078,0.114305,42.22
76.6,115.7573018,35.68,12,125,95.47028628,0.115587,56.95
76.43,139.340953,35.68,18,99,97.83112374,0.114305,78.49
76.3,134.5200971,35.68,13,71,95.80226481,0.114305,100.71
76.18,116.8656877,35.68,14,96,96.78624778,0.114305,115.73
76.07,151.6520337,35.68,13,114,96.16444972,0.114305,117.75
75.85,124.0280098,35.68,13,94,99.48433775,0.114305,105.39
75.57,142.695139,35.68,12,124,96.45054248,0.114305,81.6
75.33,140.9489534,35.68,12,78,99.71813744,0.115587,51.59
75.15,126.2197198,35.68,16,71,99.99931607,0.114305,20.13
74.92,131.2669627,35.71,17,124,95.75420031,0.114305,9.93
74.65,129.3610712,35.71,18,109,97.5980475,0.114305,37.41
74.37,102.8360785,35.71,12,130,95.05489471,0.114305,61.72
73.97,120.8593553,35.71,13,90,98.11082595,0.114305,81.89
73.63,136.1137085,35.71,12,106,96.72361669,0.115587,96.68
73.17,142.8927948,35.71,18,108,96.56593643,0.116868,105.21
72.63,109.1904049,35.71,16,86,99.58340123,0.110461,107.6
72.05,127.9324695,35.71,14,79,99.63908499,0.105336,104.97
71.45,122.2630532,35.68,17,102,96.21622236,0.104055,98.98
70.9,118.231889,35.68,18,118,96.64497145,0.105336,91.3
70.38,125.3400394,35.68,19,106,95.2958911,0.101492,83.54
69.98,123.2699612,35.68,12,139,95.16582532,0.102773,77.46
69.72,128.1211135,35.71,14,88,96.57875644,0.101492,75.03
69.38,141.6257514,35.71,18,90,98.10132917,0.100211,77.78
69.08,131.7619139,35.71,15,74,95.88200827,0.100211,86.08
68.72,124.6588689,35.71,12,131,96.50754891,0.101492,98.41
68.4,147.9693759,35.68,13,114,99.59328913,0.101492,111.69
68.07,136.6489439,35.68,15,138,99.22388803,0.104055,122.38
67.73,118.6140234,35.68,18,74,95.74517418,0.101492,128.02
67.38,101.743194,35.68,19,92,95.25422356,0.101492,127.93
67.03,105.1825398,35.66,14,121,95.49651409,0.102773,123.12
66.72,133.9984867,35.66,12,118,95.35479992,0.102773,115.43
66.45,110.5453128,35.66,19,86,99.12401327,0.104055,106.33
66.15,104.8791678,35.66,14,88,98.33448679,0.104055,96.38
65.72,108.6287201,35.66,19,104,97.1923719,0.102773,85.26
65.27,109.6892353,35.66,19,83,97.49688442,0.101492,72.44
64.77,132.759715,35.66,17,109,99.5245923,0.102773,57.83
64.28,117.6488689,35.66,17,75,96.91412072,0.102773,42.19
63.8,99.414381,35.66,13,138,97.26515629,0.101492,26.94
63.33,120.4656735,35.66,19,77,97.83522313,0.101492,13.67
63.25,123.333992,35.66,17,121,96.79236764,0.101492,3.48
63.17,112.8099471,35.66,12,88,99.61599938,0.105336,3.5
63.05,137.3382763,35.66,14,101,98.62721723,0.102773,8.16
62.92,113.6859167,35.66,17,122,99.57588731,0.105336,11.9
62.77,136.6250653,35.66,16,75,97.85840453,0.101492,15.97
62.68,128.9517417,35.66,19,137,95.94601061,0.102773,20.93
62.83,133.8990826,35.65,15,75,95.19235758,0.102773,26.39
62.98,103.5217374,35.65,18,132,97.53908975,0.104055,31.49
63.15,121.4746529,35.65,14,99,95.13019084,0.105336,35.45
63.37,119.2075799,35.65,18,79,99.19419651,0.102773,38.17
63.58,98.66990213,35.65,14,131,99.15046258,0.102773,40.31
63.85,136.5759109,35.65,15,135,98.60369245,0.104055,42.91
64.12,107.7389865,35.65,15,81,96.4033702,0.104055,46.87
64.38,110.8564826,35.65,14,73,97.13435537,0.101492,52.38
64.67,104.8002625,35.66,19,135,97.28310835,0.104055,58.96
64.9,130.5177949,35.66,18,118,95.67430172,0.102773,65.76
65.02,97.11105422,35.66,16,105,95.87851991,0.101492,72.06
65.05,129.268122,35.66,14,113,98.67741273,0.102773,77.63
65.08,135.6677098,35.66,17,90,97.86486929,0.102773,82.71
65.13,128.0576764,35.66,16,108,95.59099597,0.101492,87.76
65.15,130.6894273,35.66,17,118,99.80819374,0.100211,93.09
65.1,131.393197,35.66,12,112,99.24632575,0.100211,98.64
65.68,105.7586351,35.66,15,72,98.1821262,0.098929,104.06
66.23,141.5210247,35.66,15,132,97.09668432,0.101492,108.88
66.73,113.0988562,35.66,19,84,98.75509097,0.101492,112.84
67.18,119.0041857,35.66,18,90,98.88479084,0.101492,116.04
67.73,115.0104402,35.65,17,95,97.40362206,0.100211,118.88
68.37,127.3731318,35.65,17,95,98.59442009,0.100211,121.76
69,111.9294414,35.65,17,132,97.75578112,0.100211,124.67
69.65,121.0037359,35.65,15,91,95.09017755,0.102773,127.05
70.27,101.4698427,35.66,12,124,98.07624549,0.101492,127.81
70.9,137.4699781,35.66,16,120,95.70070569,0.101492,125.63
71.55,130.0611142,35.66,14,128,96.91720805,0.101492,119.28
72.32,115.6161036,35.66,18,89,97.0192575,0.101492,107.92
73.03,112.9627645,35.65,15,133,98.24040158,0.104055,91.2
73.72,129.6694237,35.65,14,107,97.38464022,0.102773,69.28
74.4,109.3905993,35.65,13,121,97.43476894,0.100211,42.97
75.08,121.8804797,35.65,12,106,96.1839469,0.102773,13.8
75.82,137.4209818,35.65,19,108,98.28356788,0.101492,16.03
76.52,107.8311432,35.65,12,90,96.55115757,0.101492,43.85
77.23,125.5290124,35.65,15,129,95.9213399,0.101492,67.18
77.93,124.735879,35.65,16,126,99.42575256,0.101492,84.4
78.63,118.5399477,35.66,16,86,98.39936122,0.101492,95.32
79.38,112.4431562,35.66,12,104,97.11499331,0.101492,101.12
80.05,138.2219559,35.66,14,129,96.10254156,0.102773,103.93
80.75,111.0364705,35.66,19,83,98.28159125,0.104055,106
81.6,92.81941648,35.68,15,122,95.27997258,0.101492,109.03
82.43,129.6080039,35.68,18,125,97.38409969,0.104055,113.78
83.28,101.9804498,35.68,17,92,98.03516702,0.101492,120.12
84.12,130.3782172,35.68,14,119,95.28750757,0.100211,127.36
84.83,140.0235487,35.66,13,139,96.20902338,0.100211,134.55
85.5,129.4462482,35.66,18,135,95.5742269,0.100211,140.86
86.2,136.0711695,35.66,15,94,97.57730016,0.098929,145.81
86.92,150.3007366,35.66,13,82,99.10157482,0.101492,149.45
87.77,134.5014069,35.65,14,115,97.86265593,0.100211,152.24
88.6,124.9586009,35.65,18,86,97.7103417,0.100211,154.82
89.48,144.5092228,35.65,14,99,99.80409475,0.101492,157.57
90.38,146.3216332,35.65,17,130,99.34431548,0.100211,160.28
91.27,146.5315767,35.66,12,74,98.79947156,0.100211,162.17
92.15,112.6178473,35.66,14,119,98.57255342,0.100211,162.15
92.68,99.68972462,35.66,13,89,96.3836295,0.100211,159.34
93.18,111.7021172,35.66,18,127,96.37788925,0.100211,153.51
93.82,130.5546242,35.65,18,115,96.39278386,0.102773,145.06
94.48,122.3873842,35.65,12,101,97.32568703,0.100211,134.81
95.1,116.9027852,35.65,16,115,96.67801456,0.100211,123.59
95.7,128.407221,35.65,15,105,99.01006381,0.101492,111.94
96.3,97.93792377,35.65,16,128,95.89849257,0.100211,100.14
96.92,122.1175395,35.65,15,117,98.35966369,0.102773,88.37
97.53,136.7768647,35.65,19,114,98.27774001,0.101492,76.84
98.03,128.2397347,35.65,14,134,95.80080249,0.101492,65.76
98.53,130.3771473,35.66,17,108,98.81706071,0.101492,55.17
98.97,143.9605918,35.66,15,96,97.71030949,0.101492,44.86
99.42,119.0078507,35.66,13,97,95.73626044,0.100211,34.52
99.87,110.2036251,35.66,18,138,96.67659056,0.101492,24.08
100.28,137.8427256,35.66,14,135,98.42649746,0.101492,13.95
100.75,137.5668095,35.66,15,122,99.25981823,0.100211,5.05
101.23,128.3743751,35.66,12,111,97.18353303,0.100211,1.68
101.78,117.594435,35.66,13,135,98.03462923,0.101492,5.69
102.33,120.0206948,35.65,19,116,99.75279976,0.102773,7.27
102.87,100.8484057,35.65,17,106,98.74587721,0.098929,7.44
103.42,136.694198,35.65,14,98,97.06797862,0.101492,7.5
103.98,136.1647696,35.65,15,78,98.62845021,0.101492,8.42
103.98,100.3247587,35.66,14,127,97.64674785,0.100211,10.47
103.98,133.0144813,35.66,17,80,95.51064538,0.100211,13.2
104.3,126.0615248,35.66,17,96,96.89760661,0.100211,15.9
104.68,104.6703883,35.66,16,115,95.01645092,0.098929,18.05
105.08,101.909997,35.66,12,138,95.74533872,0.100211,19.62
105.4,125.602399,35.66,15,129,97.15132877,0.098929,20.99
105.72,114.0344383,35.66,17,96,96.02965689,0.098929,22.62
106,147.2992328,35.66,12,113,96.39029416,0.100211,24.72
106.3,134.2889759,35.65,13,125,96.6607176,0.097648,27.07
106.55,127.1053971,35.65,13,112,97.44055401,0.098929,29.18
106.73,127.8461851,35.65,18,129,99.56752314,0.098929,30.6
106.87,139.9630077,35.65,14,121,95.11071527,0.098929,31.13
107,132.6977714,35.68,14,71,98.72178312,0.097648,30.95
107.1,127.4964966,35.68,14,92,97.70455896,0.098929,30.48
107.23,105.2960824,35.68,19,106,98.87973936,0.098929,30.11
107.38,165.9292045,35.68,12,106,99.10400093,0.098929,30.06
107.48,103.4522586,35.66,16,96,96.74915145,0.098929,30.33
107.58,115.3118589,35.66,12,102,99.34040018,0.100211,30.73
107.68,95.17907585,35.66,15,131,97.10632755,0.098929,31.13
107.8,128.0819724,35.66,19,103,95.70351342,0.098929,31.54
107.9,122.2666566,35.68,18,85,96.80697767,0.100211,32.1
107.97,131.4791466,35.68,15,85,95.69695157,0.100211,33.06
107.77,93.91401553,35.68,16,90,99.95885526,0.100211,34.62
107.57,136.693585,35.68,19,139,95.29648336,0.100211,36.72
107.28,107.888469,35.66,16,116,99.022424,0.100211,39.03
107.02,117.764922,35.66,17,77,98.39152845,0.098929,41.03
106.77,133.973569,35.66,14,112,99.48517954,0.098929,42.2
106.57,123.9190003,35.66,17,86,97.25561865,0.098929,42.28
106.55,124.9791384,35.66,13,105,99.57937364,0.100211,41.43
106.57,131.9876823,35.66,18,84,96.88765906,0.101492,40.1
106.58,126.4318596,35.66,18,137,97.85308523,0.097648,38.87
106.62,114.8833815,35.66,15,83,96.06385541,0.100211,38.16
106.67,117.5029631,35.66,14,135,99.41299949,0.098929,38.14
106.75,123.1781802,35.66,18,102,95.87278675,0.097648,38.7
106.78,106.5666586,35.66,17,116,96.00847777,0.098929,39.62
106.82,134.9401299,35.66,16,103,96.32010672,0.098929,40.54
